эч бир,pn,pn_neg,
бүт,pn,pn_qnt,
бүтүн,pn,pn_qnt,
бүткүл,pn,pn_qnt,
баары,pn,pn_qnt,
бардык,pn,pn_qnt,
ар ким,pn,pn_qnt,
ар нерсе,pn,pn_qnt,
ар бир,pn,pn_qnt,
ар кайсы,pn,pn_qnt,
ар кандай,pn,pn_qnt,
өз,pn,pn_qnt,
өзү,pn,pn_qnt,
алда ким,pn,pn_ind,
алда эмне,pn,pn_ind,
алда не,pn,pn_ind,
алда кандай,pn,pn_ind,
алда качан,pn,pn_ind,
алда канча,pn,pn_ind,
алда нече,pn,pn_ind,
алда кайда,pn,pn_ind,
алда кайдан,pn,pn_ind,
кимдир бирөө,pn,pn_ind,
кандайдыр бир,pn,pn_ind,
качандыр бир,pn,pn_ind,
эмнегидир,pn,pn_ind,
негедир,pn,pn_ind,
бир нерсе,pn,pn_ind,
бир неме,pn,pn_ind,
бир деме,pn,pn_ind,
бир демке,pn,pn_ind,
неме,pn,pn_ind,
кайсы бир,pn,pn_ind,
кай бир,pn,pn_ind,
кээ бир,pn,pn_ind,
бири,pn,pn_ind,
кайсы бирөө,pn,pn_ind,
бирдеме,pn,pn_ind,
ура-а,intrj,,
ай-ай-ай,intrj,,
тсс,intrj,,
чүшш,intrj,,
бөө,intrj,,
шүк,intrj,,
чү-чү,intrj,,
тү-тү-тү,intrj,,
өш-өш,intrj,,
чойт-чойт,intrj,,
кыруу-кыруу,intrj,,
күчү-күчү,intrj,,
хы,intrj,,
чиге,intrj,,
пыш,intrj,,
тү-тү,intrj,,
саламатсызбы,intrj,,
ассаломалейкум,intrj,,
алейкумассалам,intrj,,
ыракмат,intrj,,
бар болуңуз,intrj,,
арыбаңыз,intrj,,
жакшы турасыңбы,intrj,,
эсенсизби,intrj,,
саламатсыңарбы,intrj,,
саламатчылык,intrj,,
оо,intrj,,
ура,intrj,,
ураа,intrj,,
кобур-собур,imit,,
күбүр-шыбыр,imit,,
күңк-мыңк,imit,,
корс-корс,imit,,
карс-карс,imit,,
шыр,imit,,
чыйт,imit,,
бырс,imit,,
кыш-кыш,imit,,
ха-ха,imit,,
кажы-кужу,imit,,
кор-кор,imit,,
апчхи,imit,,
арс-арс,imit,,
дабыр-дүбур,imit,,
каак,imit,,
бутпылдык,imit,,
чыйт-чыйт,imit,,
дың-дың,imit,,
ыз-ыз,imit,,
ышш-ышш,imit,,
даң,imit,,
калдыр-кулдур,imit,,
тык-тык,imit,,
карс,imit,,
качыр-кучур,imit,,
дүп,imit,,
дүңгүр,imit,,
шалдыр-шулдур,imit,,
шуу,imit,,
балч,imit,,
былч,imit,,
шылдыр,imit,,
болк-болк,imit,,
кыйч-кыйч,imit,,
күр-күр,imit,,
шатыр-шатыр,imit,,
тарс,imit,,
аксаң,imit,,
бүкүрөң,imit,,
серең-серең,imit,,
үрпөң,imit,,
жылт,imit,,
жарк,imit,,
жарк-журк,imit,,
дирт,imit,,
селт,imit,,
тайраң-тайраң,imit,,
арбаң-тарбаң,imit,,
опоң-опоң,imit,,
тыртаң-тыртаң,imit,,
делдең,imit,,
шып,imit,,
кылт,imit,,
гана,cnj,,
эле,cnj,,
да,cnj,,
дагы,cnj,,
дегеле,cnj,,
деле,cnj,,
деги,cnj,,
ээ,cnj,,
ыя,cnj,,
го,cnj,,
миш,cnj,,
гой,cnj,,
эч,cnj,,
бейм,cnj,,
беле,cnj,,
кап,cnj,,
нак,cnj,,
как,cnj,,
түк,cnj,,
эң,cnj,,
өтө,cnj,,
аябай,cnj,,
куду,cnj,,
ылгый,cnj,,
өңчөй,cnj,,
өңкөй,cnj,,
чылк,cnj,,
чылкый,cnj,,
чымкый,cnj,,
дал,cnj,,
так,cnj,,
мурун,cnj,,
кийин,cnj,,
соң,cnj,,
башка,cnj,,
бөлөк,cnj,,
бетер,cnj,,
башкап,cnj,,
тартып,cnj,,
тарта,cnj,,
илгери,cnj,,
тышкары,cnj,,
кээ,cnj,,
абдан,cnj,,
жана,cnj,,
ошондо,cnj,,
көздөй,post,,
карай,post,,
карата,post,,
катар,post,,
ката,post,,
караганда,post,,
жараша,post,,
чейин,post,,
дейре,post,,
жете,post,,
көрө,post,,
көрөк,post,,
көрөкчө,post,,
ары,post,,
бери,post,,
мурун,post,,
кийин,post,,
соң,post,,
башка,post,,
бөлөк,post,,
бетер,post,,
башкап,post,,
тартып,post,,
тарта,post,,
илгери,post,,
тышкары,post,,
бекен,post,,
албетте,mod,,
арийне,mod,,
чындыгында,mod,,
ырас,mod,,
сөзсүз,mod,,
шексиз,mod,,
тийиш,mod,,
балким,mod,,
болжолу,mod,,
чамасы,mod,,
сыягы,mod,,
кыясы,mod,,
мүмкүн,mod,,
ыктымал,mod,,
чыгар,mod,,
окшойт,mod,,
өңдөнөт,mod,,
сыяктуу,mod,,
көрсө,mod,,
кыскасы,mod,,
кана,mod,,
кантейин,mod,,
акыры,mod,,
айтор,mod,,
этимал,mod,,
макул,mod,,
мейли,mod,,
кокус,mod,,
мисалы,mod,,
биринчиден,mod,,
экинчиден,mod,,
билесиңби,mod,,
ким билсин,mod,,
менимче,mod,,
тескерисинче,mod,,
алсак,mod,,
айталы,mod,,
керек,mod,,
зарыл,mod,,
баса,mod,,
ары,part,,
нары,part,,
жана,part,,
да,part,,
дагы,part,,
дале,part,,
деле,part,,
менен,part,,
эгерде,part,,
бирок,part,,
не,part,,
ошондуктан,part,,
андыктан,part,,
анткени,part,,
себеби,part,,
эгер,part,,
же,part,,
